gene_id	chrom	start	end	strand
ENSG00000134443	18	56887400	56898006	1
ENSG00000154328	8	11627144	11644855	1
ENSG00000139970	14	60062694	60337684	-1
ENSG00000107863	10	24872538	25012597	-1
ENSG00000050820	16	75262928	75301951	-1
ENSG00000134438	18	56934267	56941318	-1
ENSG00000139324	12	88536073	88593664	1
ENSG00000148702	10	115310596	115349361	1
ENSG00000166569	18	56942388	56985881	-1
ENSG00000074695	18	56995055	57027194	-1
ENSG00000149021	11	62172575	62190667	1
ENSG00000254656	14	101346992	101351184	-1
ENSG00000124942	11	62201016	62323719	-1
ENSG00000124126	20	47240790	47444420	-1
ENSG00000141433	18	904944	912173	1
ENSG00000114315	3	193853934	193856521	1
ENSG00000124196	20	42354804	42355638	-1
ENSG00000117151	1	85018804	85040163	-1
ENSG00000101574	18	2537524	2571508	-1
ENSG00000124191	20	42543492	42698256	1
ENSG00000178772	3	194060494	194072057	-1
ENSG00000145740	5	68389473	68426896	1
ENSG00000183655	15	86302554	86338261	-1
ENSG00000172061	3	194075976	194090472	-1
ENSG00000083799	16	50775961	50835846	1
ENSG00000148053	9	87283466	87638505	1
ENSG00000183287	18	57101149	57364612	-1
ENSG00000178460	8	67782984	67834283	1
ENSG00000178732	3	194115550	194119995	-1
ENSG00000164620	5	141016517	141020644	1
ENSG00000075131	15	66628544	66679084	-1
ENSG00000136449	17	48585745	48608862	1
ENSG00000131462	17	40761694	40767252	1
ENSG00000165682	12	10138241	10166023	-1
ENSG00000163359	2	238232646	238323018	-1
ENSG00000136451	17	56048910	56065620	-1
ENSG00000080986	18	2571510	2616634	1
ENSG00000172020	3	115342171	115440337	1
ENSG00000182095	7	5346421	5465045	-1
ENSG00000148377	10	1064847	1071799	-1
ENSG00000135441	12	56109820	56113871	1
ENSG00000256660	12	10163226	10171218	1
ENSG00000185565	3	115528641	117716095	-1
ENSG00000141682	18	57567180	57571538	1
ENSG00000136450	17	56080854	56084707	-1
ENSG00000148156	9	111616871	111619239	-1
ENSG00000067064	10	1085848	1095110	-1
ENSG00000187003	9	111624603	111626035	1
ENSG00000070061	9	111629797	111696396	-1
ENSG00000134873	13	96085858	96231906	1
ENSG00000184602	16	11762270	11773015	1
ENSG00000172260	1	71868625	72748417	-1
ENSG00000197992	12	10183276	10218565	1
ENSG00000169032	15	66679155	66784754	1
ENSG00000153066	16	11772936	11836734	-1
ENSG00000166603	18	58038564	58040001	-1
ENSG00000135437	12	56114151	56118489	1
ENSG00000101542	18	59000815	59223006	1
ENSG00000078304	14	102228135	102394326	1
ENSG00000166682	11	113558272	113577095	-1
ENSG00000150048	12	10222153	10264226	-1
ENSG00000197948	5	141018869	141030986	-1
ENSG00000254772	11	62327073	62342401	-1
ENSG00000183153	17	38517235	38520067	-1
ENSG00000131747	17	38544768	38574202	-1
ENSG00000101596	18	2655737	2805015	1
ENSG00000068137	17	40819932	40829048	-1
ENSG00000229809	16	30580667	30584055	-1
ENSG00000137070	9	34650699	34661884	1
ENSG00000049130	12	88885885	88974628	-1
ENSG00000140538	15	88402982	88799999	-1
ENSG00000172243	12	10269376	10282857	-1
ENSG00000122299	16	11844442	11891123	-1
ENSG00000119812	2	33808725	33824449	-1
ENSG00000127928	7	93220885	93540577	1
ENSG00000135404	12	56119107	56123491	-1
ENSG00000141959	21	45719934	45747259	1
ENSG00000187240	11	102980160	103350591	1
ENSG00000144847	3	118619404	118864915	-1
ENSG00000197345	11	68658744	68671303	-1
ENSG00000120334	1	173768688	173793858	-1
ENSG00000147471	8	37620111	37637283	1
ENSG00000168010	11	72525353	72554719	1
ENSG00000174446	15	66782644	66790151	-1
ENSG00000162620	1	74491699	74663871	-1
ENSG00000197893	10	115348475	115423805	-1
ENSG00000197162	16	30585061	30597092	-1
ENSG00000185633	12	57628686	57634498	-1
ENSG00000171490	16	11929056	11945442	-1
ENSG00000174444	15	66790355	66816870	-1
ENSG00000115840	2	172640880	172864766	-1
ENSG00000196503	4	57371375	57390058	1
ENSG00000116251	1	6241329	6269449	-1
ENSG00000134874	13	96230457	96296957	-1
ENSG00000249693	4	57396775	57469673	1
ENSG00000132740	11	68671310	68708070	1
ENSG00000155034	7	5470966	5553429	-1
ENSG00000156853	16	30613879	30635333	-1
ENSG00000171476	4	57514155	57548065	-1
ENSG00000075624	7	5566782	5603415	-1
ENSG00000139318	12	89741050	89747048	-1
ENSG00000157060	1	182869000	182922660	-1
ENSG00000188761	1	114420790	114430169	-1
ENSG00000167972	16	2325882	2390747	-1
ENSG00000254685	1	74663922	74699770	1
ENSG00000102974	16	67596310	67673086	1
ENSG00000176641	18	59475296	59561480	-1
ENSG00000133657	3	194123401	194219093	-1
ENSG00000139131	12	32880424	32908836	-1
ENSG00000141194	17	56232494	56233517	1
ENSG00000171560	4	155504278	155511918	-1
ENSG00000164989	9	15552895	16061661	1
ENSG00000255713	17	56247017	56247940	1
ENSG00000057294	12	32943679	33049774	-1
ENSG00000197563	18	59710800	59854351	-1
ENSG00000124209	20	56884752	56942563	1
ENSG00000141753	17	38599702	38613983	1
ENSG00000011143	17	56282803	56296966	-1
ENSG00000139323	12	89813495	89919801	-1
ENSG00000131746	17	38632080	38657849	-1
ENSG00000156453	5	141232938	141258811	-1
ENSG00000175376	11	65764016	65769647	-1
ENSG00000047056	10	1095478	1178237	1
ENSG00000213366	1	110210644	110252173	1
ENSG00000145014	3	194308402	194354418	-1
ENSG00000103342	16	11961985	12009939	-1
ENSG00000135862	1	182992597	183114727	1
ENSG00000151748	14	51098776	51135049	-1
ENSG00000149596	20	42740335	42816218	-1
ENSG00000171557	4	155525286	155534119	-1
ENSG00000117155	1	85109390	85156486	-1
ENSG00000134262	1	114437370	114447823	-1
ENSG00000159753	16	67679030	67691456	1
ENSG00000132823	20	42825136	42839431	-1
ENSG00000136274	7	45120037	45128513	-1
ENSG00000185482	12	57637236	57644976	-1
ENSG00000134709	1	60280458	60342050	1
ENSG00000110975	12	33527173	33592754	-1
ENSG00000102580	13	96329411	96443301	1
ENSG00000172938	11	68747490	68748455	-1
ENSG00000172935	11	68771863	68780877	-1
ENSG00000105825	7	93514709	93520303	-1
ENSG00000143756	1	224301789	224349749	1
ENSG00000158286	1	6265535	6281359	1
ENSG00000234719	16	12021230	12070500	-1
ENSG00000020181	8	37641709	37702414	1
ENSG00000102595	13	96453834	96705736	-1
ENSG00000136270	7	45139699	45151646	-1
ENSG00000041802	3	194361517	194393206	-1
ENSG00000139133	12	34175216	34182629	1
ENSG00000143919	2	44589089	44999731	1
ENSG00000143753	1	224363458	224381143	1
ENSG00000086827	11	113603909	113644533	-1
ENSG00000100503	14	51186481	51297839	-1
ENSG00000048462	16	12058964	12061925	1
ENSG00000134057	5	68462837	68474072	1
ENSG00000175334	11	65769550	65771620	1
ENSG00000261787	8	67858736	67874825	-1
ENSG00000048471	16	12070594	12668146	1
ENSG00000185112	3	194406622	194409762	1
ENSG00000135414	12	56137064	56150911	1
ENSG00000173950	3	194789008	194991896	-1
ENSG00000124194	20	42875887	42909013	1
ENSG00000132205	18	2847028	2915991	1
ENSG00000205323	12	56146247	56211540	-1
ENSG00000228607	11	113650469	113651222	1
ENSG00000173391	12	10310902	10324737	-1
ENSG00000179912	12	57643392	57824788	-1
ENSG00000101577	18	2916992	3013313	-1
ENSG00000126353	17	38710021	38721724	-1
ENSG00000125968	20	30193086	30194318	1
ENSG00000178125	8	67876334	67968839	-1
ENSG00000128040	4	57676026	57687908	-1
ENSG00000114331	3	194995465	195163807	-1
ENSG00000049283	17	48609904	48621111	1
ENSG00000124164	20	56964178	57026157	1
ENSG00000175315	11	65779312	65780976	1
ENSG00000139117	12	39040624	39301232	-1
ENSG00000259494	15	89002707	89010650	-1
ENSG00000175294	11	65784223	65793988	-1
ENSG00000196199	13	20207788	20247581	1
ENSG00000163424	3	118864997	118878889	1
ENSG00000143748	1	224415036	224518089	-1
ENSG00000162063	16	2479395	2508855	1
ENSG00000121022	8	67955314	67996018	-1
ENSG00000197296	20	42931478	42939809	-1
ENSG00000185736	10	1228073	1779670	-1
ENSG00000175229	11	65809423	65816651	-1
ENSG00000156860	16	30669752	30682131	1
ENSG00000081791	5	141303373	141321612	1
ENSG00000101074	20	42965626	42979875	1
ENSG00000048028	11	113668596	113746292	-1
ENSG00000101605	18	3066805	3220106	-1
ENSG00000135049	9	88161455	88356944	-1
ENSG00000164619	7	33944523	34195484	1
ENSG00000213927	9	34661877	34664045	-1
ENSG00000103381	16	12756919	12897874	-1
ENSG00000184451	17	40830907	40835935	-1
ENSG00000115648	2	238394071	238463961	1
ENSG00000108797	17	40834631	40851832	1
ENSG00000131055	20	30225691	30232809	1
ENSG00000107669	10	123499939	123688316	-1
ENSG00000114638	3	118892364	118924000	1
ENSG00000153774	16	75327596	75467383	-1
ENSG00000087365	11	65818200	65836779	1
ENSG00000149016	11	62342517	62359649	-1
ENSG00000099256	10	25137554	25241533	-1
ENSG00000117593	1	173793641	173827684	1
ENSG00000237515	16	12995477	13334272	1
ENSG00000123353	12	56211703	56215663	1
ENSG00000073584	17	38781214	38804760	-1
ENSG00000198768	20	57034157	57090187	-1
ENSG00000128708	2	172778958	172848599	1
ENSG00000181991	15	89010684	89022222	1
ENSG00000175595	16	14014014	14046202	1
ENSG00000171552	20	30252255	30311792	-1
ENSG00000165685	12	10323141	10344400	1
ENSG00000134184	1	110230436	110251307	1
ENSG00000118655	1	114447763	114456708	1
ENSG00000108799	17	40852293	40897071	-1
ENSG00000139112	12	10365057	10375727	1
ENSG00000163349	1	114471814	114520426	1
ENSG00000140543	15	89054790	89089906	-1
ENSG00000149480	11	62360686	62369312	-1
ENSG00000084093	4	57774075	57802010	1
ENSG00000131951	14	60386431	60530277	1
ENSG00000134716	1	60358980	60392462	-1
ENSG00000127920	7	93551011	93555831	1
ENSG00000121578	3	118930579	118959950	-1
ENSG00000105829	7	93592074	93633694	-1
ENSG00000139116	12	39687030	39837192	-1
ENSG00000205549	9	16203933	16276311	-1
ENSG00000181026	15	89164527	89175513	1
ENSG00000187186	9	34664160	34666109	-1
ENSG00000132153	3	47844399	47891685	1
ENSG00000257594	12	89913185	89918583	-1
ENSG00000173068	9	16416404	16870841	-1
ENSG00000151023	10	25270908	25305085	-1
ENSG00000132950	13	20397622	20437776	-1
ENSG00000070961	12	89981828	90103077	-1
ENSG00000185352	13	96743093	97485671	1
ENSG00000165621	13	97637973	97646984	-1
ENSG00000184203	3	195241221	195270209	-1
ENSG00000116237	1	6281252	6296032	-1
ENSG00000101076	20	42984340	43060030	1
ENSG00000088325	20	30327074	30389608	1
ENSG00000006282	17	48620419	48633213	1
ENSG00000124198	20	47538427	47653230	1
ENSG00000141655	18	59992520	60058516	1
ENSG00000170577	2	45232300	45236569	-1
ENSG00000174442	15	66797297	66842115	1
ENSG00000189058	3	195295573	195311076	-1
ENSG00000135392	12	56214744	56224608	-1
ENSG00000113555	5	141323150	141349304	-1
ENSG00000172183	15	89179384	89199714	1
ENSG00000068784	2	45615819	45839304	-1
ENSG00000166822	16	75476952	75499395	-1
ENSG00000172878	2	172864490	172947158	1
ENSG00000166997	7	99717236	99723134	1
ENSG00000067057	10	3109712	3179904	1
ENSG00000123342	12	56229217	56236750	-1
ENSG00000139793	13	97873688	98046374	1
ENSG00000187258	7	34697851	34917944	1
ENSG00000104218	8	67974661	68108498	1
ENSG00000153044	5	68485375	68506184	1
ENSG00000214309	7	99724317	99726118	1
ENSG00000188186	7	99746530	99753567	1
ENSG00000104221	8	37700786	37707422	-1
ENSG00000172927	11	69061605	69182494	1
ENSG00000058085	1	183155373	183214035	1
ENSG00000084092	4	57829536	57844989	-1
ENSG00000013561	5	141337893	141369856	1
ENSG00000080603	16	30709530	30755602	1
ENSG00000121741	13	20532810	20665968	1
ENSG00000141664	18	60190240	60254942	1
ENSG00000005381	17	56347217	56358296	-1
ENSG00000122679	7	45197390	45225901	1
ENSG00000162598	1	60452941	60539442	-1
ENSG00000110092	11	69455855	69469242	1
ENSG00000185278	1	173837220	173866494	1
ENSG00000149499	11	62369690	62380237	-1
ENSG00000146826	7	99752043	99756338	-1
ENSG00000186260	16	14165178	14360630	1
ENSG00000124074	16	67696848	67700667	-1
ENSG00000157766	15	89346674	89418585	1
ENSG00000162621	1	74937776	74978298	-1
ENSG00000124120	20	43104526	43123244	1
ENSG00000178965	1	75033795	75139422	-1
ENSG00000144355	2	172949468	172954405	1
ENSG00000183196	16	75510949	75529282	-1
ENSG00000164692	7	94023873	94060544	1
ENSG00000156675	8	37716136	37756985	-1
ENSG00000158292	1	6307406	6321035	-1
ENSG00000164742	7	45613739	45762715	1
ENSG00000175115	11	65837834	66012218	1
ENSG00000119328	9	111696461	111713024	1
ENSG00000171055	2	36778570	36873230	-1
ENSG00000031081	3	119013220	119139561	1
ENSG00000081913	18	60382672	60647666	1
ENSG00000135702	16	75562433	75569145	-1
ENSG00000103449	16	51169886	51185278	-1
ENSG00000121207	4	155548097	155674270	1
ENSG00000047315	4	57843888	57897334	1
ENSG00000124207	20	47662849	47713489	1
ENSG00000101608	18	3247479	3256234	1
ENSG00000097021	1	6324333	6454451	-1
ENSG00000124222	20	57226328	57254582	1
ENSG00000159761	16	67700719	67702660	1
ENSG00000044459	9	17134980	17503921	1
ENSG00000172724	9	34689564	34691274	-1
ENSG00000117601	1	173872947	173886516	-1
ENSG00000132773	1	45805342	45809647	1
ENSG00000125249	13	98086476	98120244	1
ENSG00000176142	3	119148347	119187677	-1
ENSG00000175189	12	57828527	57845842	1
ENSG00000139269	12	57846106	57853063	1
ENSG00000118680	18	3261907	3278282	1
ENSG00000134539	12	10378657	10469850	1
ENSG00000162599	1	61330931	61928465	1
ENSG00000183421	21	43159529	43187266	-1
ENSG00000065150	13	98605742	98676551	1
ENSG00000103460	16	52471917	52581714	-1
ENSG00000108094	10	35297479	35379570	-1
ENSG00000160226	21	45748827	45759285	-1
ENSG00000177426	18	3411606	3459976	1
ENSG00000140694	16	14529558	14726585	-1
ENSG00000170473	12	56295197	56326402	-1
ENSG00000185875	10	25305587	25315593	1
ENSG00000115844	2	172964167	172967628	-1
ENSG00000111087	12	57853918	57866045	1
ENSG00000134201	1	110254877	110260888	1
ENSG00000171517	1	85277285	85358896	-1
ENSG00000107672	10	123716603	123734732	-1
ENSG00000197102	14	102430865	102517129	1
ENSG00000173852	7	34968488	35077883	-1
ENSG00000065357	12	56321103	56347811	1
ENSG00000113552	5	141371314	141392606	-1
ENSG00000154710	7	66205720	66276423	1
ENSG00000101306	20	30407111	30422492	1
ENSG00000137077	9	34709002	34710121	-1
ENSG00000205084	16	75572015	75590176	-1
ENSG00000151025	10	25463991	25891155	1
ENSG00000205108	9	34723052	34729464	-1
ENSG00000132824	20	43124862	43150750	-1
ENSG00000179772	20	30432103	30433420	-1
ENSG00000188501	15	66839517	66858317	-1
ENSG00000070759	1	45809555	45956872	-1
ENSG00000116791	1	75171170	75199092	-1
ENSG00000095777	10	26223196	26501456	1
ENSG00000153898	1	85391268	85462796	-1
ENSG00000139445	12	109715784	109747025	-1
ENSG00000177200	16	53088945	53363062	1
ENSG00000162068	16	2521500	2524146	1
ENSG00000149305	11	113775399	113817287	1
ENSG00000171132	2	45878484	46415129	1
ENSG00000162065	16	2525147	2555735	1
ENSG00000173208	12	39943835	40013553	-1
ENSG00000119326	9	111704851	111775809	-1
ENSG00000164532	7	35242042	35293758	-1
ENSG00000124839	2	238482965	238510257	-1
ENSG00000091409	2	173292082	173371181	1
ENSG00000180116	12	40019969	40302102	1
ENSG00000197093	7	99756867	99766373	-1
ENSG00000149599	20	30435440	30458550	-1
ENSG00000122557	7	35672269	35734745	-1
ENSG00000137478	11	72547790	72853306	-1
ENSG00000146678	7	45927956	45933267	1
ENSG00000134056	5	68513587	68525956	1
ENSG00000185883	16	2563727	2570219	1
ENSG00000137834	15	66994566	67074338	1
ENSG00000134202	1	110276554	110284384	-1
ENSG00000140511	15	89420519	89438857	-1
ENSG00000168734	20	43160426	43252888	1
ENSG00000124831	2	238536219	238722325	1
ENSG00000166736	11	113845603	113861035	1
ENSG00000100612	14	60610838	60636574	-1
ENSG00000075618	7	5632439	5646286	1
ENSG00000171791	18	60790579	60987361	-1
ENSG00000141084	16	67757005	67840555	-1
ENSG00000151229	12	40148823	40499891	-1
ENSG00000140545	15	89441916	89456642	-1
ENSG00000170962	11	103777914	104035107	-1
ENSG00000197651	12	91299399	91348953	-1
ENSG00000047849	3	47892182	48130769	-1
ENSG00000083782	12	91357456	91398803	-1
ENSG00000188906	12	40590546	40763087	1
ENSG00000169154	8	37791799	37797647	-1
ENSG00000198758	1	110292702	110306649	-1
ENSG00000011275	7	5659678	5821370	-1
ENSG00000141956	21	43218385	43299591	-1
ENSG00000139330	12	91444268	91451760	-1
ENSG00000134207	1	114631914	114696541	-1
ENSG00000188778	8	37820516	37824483	-1
ENSG00000107295	9	17579080	17797127	1
ENSG00000162604	1	62146717	62191095	-1
ENSG00000139329	12	91496406	91505608	-1
ENSG00000213809	12	10524952	10544473	-1
ENSG00000162643	1	85464830	85598821	1
ENSG00000121743	13	20712394	20735188	-1
ENSG00000177483	2	238707032	238751451	1
ENSG00000162344	11	69513000	69519410	-1
ENSG00000165474	13	20761609	20767037	-1
ENSG00000119537	18	60994971	61034743	-1
ENSG00000213420	7	99767229	99774995	-1
ENSG00000102904	16	67840668	67866051	1
ENSG00000174527	12	109826524	109893328	1
ENSG00000121742	13	20796110	20806534	-1
ENSG00000075388	11	69587797	69590171	-1
ENSG00000151962	4	155702365	155749965	1
ENSG00000167916	17	38854243	38860002	-1
ENSG00000156873	16	30759591	30772490	1
ENSG00000185149	4	156129781	156138230	1
ENSG00000170579	18	3496030	4455335	-1
ENSG00000122545	7	35840542	35944917	1
ENSG00000132329	2	238767536	238820756	1
ENSG00000170967	11	103907308	103909922	1
ENSG00000197323	1	114935399	115053781	-1
ENSG00000123329	12	57866038	57882597	-1
ENSG00000119541	18	61056423	61089716	-1
ENSG00000164114	4	156263810	156298122	-1
ENSG00000034713	16	75600249	75611779	1
ENSG00000184182	2	238875469	238951236	1
ENSG00000065457	16	75630879	75657198	-1
ENSG00000215440	20	57264187	57294294	1
ENSG00000136750	10	26505236	26593487	1
ENSG00000163453	4	57896939	57976551	-1
ENSG00000205221	2	36923833	37041935	1
ENSG00000140526	15	89630690	89745591	1
ENSG00000187840	8	37887859	37917883	1
ENSG00000129691	8	37962760	38001594	1
ENSG00000183542	12	10559983	10562356	-1
ENSG00000066923	7	99775186	99819111	1
ENSG00000163389	3	119187785	119213555	1
ENSG00000196839	20	43248163	43280874	-1
ENSG00000131477	17	40910465	40915059	1
ENSG00000204897	17	38904273	38911584	-1
ENSG00000149489	11	62379194	62382592	1
ENSG00000175591	11	72929343	72947397	1
ENSG00000206075	18	61143994	61172318	1
ENSG00000127995	7	94138531	94186331	1
ENSG00000186393	17	38922490	38928414	-1
ENSG00000149541	11	62382768	62389647	-1
ENSG00000124214	20	47729878	47804904	-1
ENSG00000166634	18	61223393	61234244	1
ENSG00000165475	13	20977806	21099996	-1
ENSG00000197641	18	61254223	61271873	1
ENSG00000178031	9	18473892	18910948	1
ENSG00000131507	5	141488070	141534008	1
ENSG00000174903	11	66036004	66044963	1
ENSG00000171862	10	89622870	89731687	1
ENSG00000122733	9	34957484	34984679	1
ENSG00000131044	20	30458505	30532764	1
ENSG00000011465	12	91539025	91576900	-1
ENSG00000110906	12	109886461	109915349	-1
ENSG00000196954	11	104813593	104840163	-1
ENSG00000187678	5	141689992	141706020	-1
ENSG00000134115	3	1134260	1445901	1
ENSG00000032742	13	21140585	21265503	1
ENSG00000132849	1	62208149	62629592	1
ENSG00000080824	14	102547106	102606036	-1
ENSG00000137094	9	34989638	34998897	1
ENSG00000113578	5	141971743	142077617	-1
ENSG00000134545	12	10594863	10607284	-1
ENSG00000131475	17	40925454	40931617	1
ENSG00000127990	7	94214542	94285521	-1
ENSG00000171631	11	72975550	73009662	1
ENSG00000066777	8	68085747	68255912	-1
ENSG00000113845	3	119217379	119243937	1
ENSG00000196118	16	30768744	30774031	-1
ENSG00000135040	9	88556061	88637213	1
ENSG00000157064	1	183217372	183387737	-1
ENSG00000077420	10	26727132	26856732	1
ENSG00000132763	1	45965725	45976739	1
ENSG00000126562	17	40932696	40948954	1
ENSG00000171446	17	38933060	38938786	-1
ENSG00000162623	1	75198836	75232362	1
ENSG00000103591	15	67493371	67547533	-1
ENSG00000089597	11	62392298	62414104	-1
ENSG00000164116	4	156587863	156653501	1
ENSG00000140992	16	2587965	2653189	1
ENSG00000147465	8	38001167	38008783	-1
ENSG00000173821	17	78234665	78372586	1
ENSG00000163703	3	9975506	9987097	1
ENSG00000137757	11	104864962	104893895	-1
ENSG00000132330	2	238969530	239008054	1
ENSG00000065427	16	75661622	75682541	-1
ENSG00000186395	17	38974369	38978847	-1
ENSG00000135052	9	88641061	88715088	-1
ENSG00000087460	20	57414773	57486247	1
ENSG00000167920	17	38975358	38992522	1
ENSG00000103549	16	30773066	30787628	1
ENSG00000162624	1	75594119	75627218	1
ENSG00000121594	3	119243140	119278449	-1
ENSG00000165806	10	115438942	115490662	1
ENSG00000174038	9	35041092	35045988	1
ENSG00000175324	8	38020839	38034248	-1
ENSG00000145819	5	142149949	142608576	1
ENSG00000143771	1	224544552	224567161	1
ENSG00000069812	1	6472478	6484730	-1
ENSG00000165280	9	35056061	35073246	-1
ENSG00000018236	12	41086244	41465772	1
ENSG00000102901	16	67862060	67881714	-1
ENSG00000100614	14	60712470	60765805	1
ENSG00000106771	9	111777432	111882225	-1
ENSG00000180574	12	10658201	10675734	1
ENSG00000111196	12	10758612	10766222	-1
ENSG00000072274	3	195754054	195809060	-1
ENSG00000117450	1	45976708	45988719	-1
ENSG00000064205	20	43343485	43357150	1
ENSG00000100504	14	51324609	51411454	-1
ENSG00000006283	17	48638429	48704835	1
ENSG00000174871	11	66045661	66052772	1
ENSG00000088356	20	30532758	30539895	-1
ENSG00000137968	1	75667816	76076801	-1
ENSG00000151148	12	109915207	109974507	1
ENSG00000165966	12	41582250	41968392	1
ENSG00000109906	11	113930315	114121398	1
ENSG00000101331	20	30598245	30619984	1
ENSG00000124249	20	43374421	43379675	1
ENSG00000101098	20	43380449	43438979	-1
ENSG00000060140	12	10771538	10826917	-1
ENSG00000151233	12	42475647	42538681	-1
ENSG00000138162	10	123748689	124014060	1
ENSG00000117448	1	46016215	46035721	1
ENSG00000122547	7	36192758	36341152	1
ENSG00000144837	3	119316689	119348658	1
ENSG00000166986	12	57869228	57911352	1
ENSG00000103599	15	67547138	67794598	1
ENSG00000060138	12	10851683	10875911	-1
ENSG00000174851	11	66052051	66056641	-1
ENSG00000144488	2	239008798	239041928	1
ENSG00000015153	12	42550906	42632151	-1
ENSG00000116752	1	115110178	115124260	-1
ENSG00000168040	11	70049269	70053496	1
ENSG00000185664	12	56347889	56367099	-1
ENSG00000156735	8	38034051	38070819	1
ENSG00000184719	10	90033621	90344287	-1
ENSG00000115808	2	37070783	37193615	-1
ENSG00000061918	4	156680144	156728743	1
ENSG00000131626	11	70116806	70230509	1
ENSG00000166741	11	114128509	114184007	1
ENSG00000166913	20	43514317	43537173	1
ENSG00000167977	16	2732476	2759031	1
ENSG00000133639	12	92536286	92539673	-1
ENSG00000168427	2	239047363	239061588	1
ENSG00000176160	17	56497528	56565745	-1
ENSG00000231824	18	5145284	5197502	-1
ENSG00000198081	18	5289018	5297052	-1
ENSG00000085788	8	38082736	38133076	1
ENSG00000178752	2	239067623	239077541	1
ENSG00000108389	17	56566898	56595266	-1
ENSG00000144619	3	2140497	3099645	1
ENSG00000164542	7	36363830	36429734	-1
ENSG00000101336	20	30639991	30689659	1
ENSG00000140153	14	102605840	102691184	1
ENSG00000082397	18	5392383	5630699	-1
ENSG00000152256	2	173420101	173489823	1
ENSG00000163959	3	195938358	195970049	1
ENSG00000155875	9	18927656	19033251	-1
ENSG00000134283	12	42632249	42853517	1
ENSG00000180425	11	114262165	114271233	-1
ENSG00000187017	1	6484848	6521430	1
ENSG00000172382	16	2762419	2770552	-1
ENSG00000155876	9	19049372	19051019	1
ENSG00000076053	11	114270752	114284925	1
ENSG00000147874	9	19053141	19103117	-1
ENSG00000116698	1	183441351	183567381	1
ENSG00000132323	2	239079042	239112370	-1
ENSG00000167978	16	2802330	2822539	1
ENSG00000175984	1	115125469	115213043	-1
ENSG00000187510	12	93115281	93166231	1
ENSG00000204022	10	90346510	90366733	1
ENSG00000109103	17	26873725	26879686	-1
ENSG00000121577	3	119355304	119384171	-1
ENSG00000187753	9	88836224	88874572	-1
ENSG00000136205	7	47314752	47622156	-1
ENSG00000148735	10	115511213	115543188	1
ENSG00000102189	12	93164413	93323107	-1
ENSG00000162923	1	224572845	224624735	-1
ENSG00000087111	17	26880401	26898890	-1
ENSG00000113580	5	142657496	142815077	-1
ENSG00000172458	13	21276266	21297237	1
ENSG00000157617	21	43305221	43373999	-1
ENSG00000102870	16	30789778	30798523	-1
ENSG00000150456	13	21296543	21348097	-1
ENSG00000099385	16	30844947	30906281	-1
ENSG00000132953	13	21351469	21477187	-1
ENSG00000182333	10	90424198	90438571	1
ENSG00000055732	1	85483765	85514182	-1
ENSG00000101104	20	43538703	43587676	1
ENSG00000008869	2	37195526	37311485	-1
ENSG00000189227	15	67813406	67819628	1
ENSG00000110237	11	73019334	73080136	1
ENSG00000095203	9	111934255	112083244	-1
ENSG00000150281	16	30907928	30914881	1
ENSG00000221829	9	35073832	35080013	-1
ENSG00000137764	15	67835047	68099461	1
ENSG00000186136	12	11338599	11339543	-1
ENSG00000213123	3	195975101	196045170	-1
ENSG00000124228	20	47835884	47860614	1
ENSG00000135070	9	88879461	88897676	-1
ENSG00000123374	12	56360553	56366568	1
ENSG00000138495	3	119373360	119396301	-1
ENSG00000132780	1	46049518	46084566	1
ENSG00000205678	4	65140975	65275186	-1
ENSG00000183978	17	40947165	40950722	-1
ENSG00000144485	2	239146908	239149303	-1
ENSG00000083223	9	88902648	88969369	-1
ENSG00000176563	17	40950810	40963605	1
ENSG00000121335	12	11544476	11653975	-1
ENSG00000215788	1	6521211	6526255	-1
ENSG00000139083	12	11802788	12044558	1
ENSG00000076043	11	114310108	114321001	1
ENSG00000179292	11	66059341	66064135	1
ENSG00000174807	11	66081958	66084515	-1
ENSG00000204021	10	90484301	90512543	1
ENSG00000099364	16	30934376	30960104	1
ENSG00000174791	11	66097713	66104311	-1
ENSG00000121380	12	12202778	12364018	1
ENSG00000103479	16	53467889	53525561	1
ENSG00000145107	3	196042953	196065374	-1
ENSG00000091428	2	173600002	173917621	1
ENSG00000145242	4	66185281	66536213	-1
ENSG00000163960	3	196074533	196159345	-1
ENSG00000150457	13	21547171	21635718	-1
ENSG00000204020	10	90519952	90537999	1
ENSG00000147872	9	19108373	19149288	-1
ENSG00000241241	17	39257754	39258461	-1
ENSG00000011426	7	36429415	36493400	1
ENSG00000198090	17	39295685	39296739	-1
ENSG00000116748	1	115215719	115238239	-1
ENSG00000126581	17	40962152	40985367	-1
ENSG00000150459	13	21714653	21723221	1
ENSG00000139168	12	42705880	42719920	-1
ENSG00000198271	17	39305178	39306054	-1
ENSG00000103363	16	2821415	2827298	-1
ENSG00000171396	17	39315910	39316983	-1
ENSG00000196156	17	39323484	39324424	-1
ENSG00000244537	17	39333698	39334460	-1
ENSG00000173171	1	155178490	155183614	1
ENSG00000198443	17	39340354	39341594	-1
ENSG00000240542	17	39344697	39346891	1
ENSG00000139174	12	42852140	42984157	-1
ENSG00000165480	13	21727734	21750741	-1
ENSG00000117054	1	76190036	76253260	1
ENSG00000198924	10	115594488	115614142	-1
ENSG00000132326	2	239152679	239198743	-1
ENSG00000165078	8	68334360	68658620	-1
ENSG00000144028	2	96940074	96971297	-1
